Time	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
2378	0.0226595	-0.230887	0.158525	0.265712	0.044763	0.010874	0.076281	0.142134	0.033791	0.031729	-1.138301	-0.096568	0.459581	-0.076767	-0.012025	0.009167	0.128809
2379	-0.6798175	0.408658	-1.045668	0.63352	0.217333	0.086141	0.794076	-0.158853	0.439494	0.230093	-0.459387	-0.337069	-0.0542	0.214808	-0.149444	0.380779	0.086229
2380	0.0955245	-0.11056	-1.414806	-0.361859	0.141696	-0.210699	0.250345	-0.135808	0.072155	-0.047614	0.087362	0.221004	-0.142848	0.001973	0.18255	-0.587682	0.10144
2381	0.3639085	0.575754	-0.603269	0.235058	0.103171	0.304855	0.282613	0.323417	-0.167988	0.250375	0.068104	-0.965835	0.091321	-0.306818	0.008045	0.44149	0.076252
2382	-0.0057635	0.074864	-1.056687	0.261608	0.175709	-0.272381	0.06622	0.275651	0.307338	-0.015333	-0.687238	-0.268483	0.306077	0.015198	0.309388	-0.424391	0.397905
2383	-0.2728135	0.49012	0.426806	0.322927	-0.193963	-0.538731	0.218628	-0.279944	-0.200715	0.029465	0.064907	0.0466	-0.129839	-0.282611	0.493136	0.046745	0.043685
2384	-0.0619085	0.196881	0.56814	0.887325	0.24725	0.195305	-0.012013	-0.005461	-0.262522	0.160711	0.284648	-0.296295	-0.208849	-0.256645	0.003835	-0.362221	-0.005581
2385	0.139971	-0.21045	0.42035	0.068413	-0.404439	0.223139	0.348825	0.50544	0.269542	0.170111	-0.910597	0.181405	-0.022225	-0.073481	-0.180065	-0.319968	-0.01829
2386	-0.2691175	0.494515	-0.373163	0.743697	-0.265322	0.088474	0.45434	0.753993	0.054571	0.188923	-0.086975	0.074942	-0.011737	0.136435	0.333514	0.060642	0.236446
2387	0.200738	-0.120014	-0.172347	-0.407974	-0.162999	-0.630832	0.299257	0.174662	0.404256	-0.061568	0.182334	0.389127	-0.571279	0.252578	-0.033201	0.567935	0.398219
2388	0.2335985	-0.419222	-0.370084	0.10613	-0.408081	0.110287	0.154734	-0.533273	-0.36843	-0.087484	-0.018776	0.088306	0.204318	0.5941	0.237127	0.168985	-0.025945
2389	-0.1317765	-0.493665	0.271572	0.031208	-0.027335	0.075957	0.740093	-0.126688	0.129748	0.053209	0.244292	-1.073153	0.230639	0.281801	0.07152	-0.14339	-0.020351
2390	-0.018185	-0.127529	0.219158	0.001221	0.05758	-0.342985	-0.124085	-0.19713	0.323748	-0.011776	-0.242308	-1.141643	0.345384	-0.114139	0.033508	-0.060099	0.193646
2391	-0.0197355	-0.084847	0.832013	-0.215193	-0.180357	-0.300509	-0.678281	-0.344009	-0.099943	0.23561	-0.244379	-0.320509	-0.26083	0.260248	0.020437	0.184607	-0.072799
2392	0.4879635	0.273948	0.225962	0.294058	0.047954	-0.253793	0.632603	-0.028021	-0.521452	-0.26924	-0.756397	-0.148436	0.086126	0.199714	-0.798721	0.210104	-0.581754
2393	0.3310455	-0.172749	-0.410835	0.260384	-0.943657	0.348904	-0.635443	0.264415	0.161747	0.819837	0.336043	0.03142	-0.184462	-0.457971	0.290662	0.118467	-0.157229
2394	-0.1277485	0.096823	-0.211902	0.097687	-0.107272	0.077142	1.255752	-0.274854	-0.292278	0.058091	0.068405	-1.111727	0.455889	-0.551516	0.019597	0.404012	0.246929
2395	-0.0126435	-0.068553	0.417359	-0.182926	-0.034998	-0.079992	0.046145	-0.411765	-0.790431	-0.077644	-0.056682	0.202563	0.040478	-0.022495	0.005797	0.660598	-0.016163
2396	0.2884435	0.374191	0.087129	0.145821	-0.773805	-0.695921	-0.089426	0.366932	-0.137636	0.208241	0.109991	0.444542	-0.196828	0.073263	-0.361981	0.572812	0.214495
2397	-0.8999085	-0.149663	0.135631	-0.162215	0.291287	-0.147526	0.393622	0.023354	-0.129572	-0.057424	0.199737	0.26611	0.194374	0.181018	0.031893	0.105156	0.34768
2398	0.122214	-0.803298	0.154373	0.223647	-0.427212	-0.015197	0.30253	-0.612911	0.095119	0.194676	0.14924	0.14233	-0.150232	0.04796	-0.064701	-0.096373	0.002883
2399	0.015045	0.048839	0.269315	-0.092037	-0.517139	0.304233	-0.050349	0.559727	0.189786	-0.070349	-0.418077	0.382776	-0.057322	0.221511	0.177697	-0.248845	-0.483007
2400	-0.037345	0.027903	0.849269	0.208609	0.14591	-0.364949	0.034348	-0.041128	-0.064046	0.1456	-0.241322	-0.751202	0.234281	-0.395836	0.277396	-0.427932	0.160868
2401	0.1119805	-0.025821	0.039747	-0.084701	0.313917	-0.281301	0.292517	-0.812872	-0.35142	0.169206	0.394133	-0.14205	0.685311	-0.226536	-0.591173	-0.08276	0.857735
2402	-0.5707575	-0.193006	-0.045122	-0.265485	-0.083755	-0.037738	-0.214097	0.091962	-0.16857	-0.287943	-0.051582	-0.158728	0.271195	0.236903	-0.149325	0.3384	0.796923
2403	0.083401	-1.205748	-0.024262	-0.043727	-0.205536	-0.144055	0.259108	0.01025	-0.235224	0.244855	0.034214	0.369384	0.034234	-0.34222	0.170011	-0.009013	0.122237
2404	-0.14996	-0.631159	0.382022	0.152417	-0.25457	0.221299	0.172745	0.104065	0.12537	-0.842477	-0.341903	0.122544	-0.075789	-0.074715	0.112327	-0.135596	0.186786
2405	0.0604585	-0.155879	0.005589	-0.078621	0.142435	-0.22615	0.963741	-0.236139	-0.356247	0.057826	0.475648	-0.266084	0.155799	0.059974	0.082679	0.250182	-0.042222
2406	0.2266615	-0.039505	-1.315696	-0.340365	0.111304	0.06831	0.624094	0.080237	0.530051	0.18845	0.158788	-0.18812	0.085723	0.265451	0.186516	-0.068949	0.252799
2407	-0.3077825	0.16548	0.13835	0.161407	-0.204986	0.036812	0.020356	0.106982	-0.577183	0.232868	0.114779	-1.134228	-0.379871	-0.059047	-0.370354	0.065902	0.152454
2408	-0.0750325	0.207805	0.371659	0.046641	-0.242481	-0.075546	0.214734	-0.081571	-0.296284	0.102007	-1.275021	0.084301	-0.176399	-0.324852	0.065885	0.375645	-0.095369
2409	-0.5778125	0.066607	0.307948	-0.172209	-0.11354	0.068667	0.188106	0.18385	0.364582	0.116701	0.048437	0.905697	-0.622064	0.130933	0.245331	0.296094	-0.29676
2410	0.327193	0.032388	0.418361	-0.728446	0.066822	0.043051	-0.064238	-0.380569	0.160039	0.071427	-0.53703	0.265278	-0.060465	0.302225	0.09425	0.140016	0.295673
2411	0.191275	0.092785	-0.452721	0.466237	-0.16171	-0.098387	0.311487	0.731649	0.099747	0.045301	-0.300825	-0.550871	0.027937	0.105121	-0.021871	-0.141076	-0.215431
2412	-0.2233525	-0.351237	-0.63143	-0.028859	0.703244	-0.011668	-0.036688	0.025612	0.316916	-0.069759	-0.007752	-0.477237	0.225455	-0.117743	0.463188	-0.042439	0.209556
2413	0.115592	-0.145054	-0.664915	0.024718	0.244818	-0.342137	0.153564	-0.060604	0.036696	-0.65483	0.481199	-0.113267	-0.072109	0.020857	0.23527	-0.457358	0.102201
2414	-0.096894	-0.514983	-0.109315	-0.081106	-0.277387	-0.107601	0.172103	-0.589904	-0.464367	0.203701	0.857674	0.160385	-0.304627	0.106981	-0.118099	0.078389	0.012095
2415	0.0112195	0.220272	0.282464	0.304725	-0.048631	-0.145102	-0.019466	-0.18018	-0.363539	-0.053972	-0.016909	-0.922505	-0.380802	0.144145	-0.070087	0.664891	-0.214681
2416	0.372783	0.480285	0.276952	-0.233576	0.038232	0.547548	0.498	0.118251	0.108411	0.6072	0.938447	-0.03106	0.09569	-0.237788	0.222314	-0.034739	0.126571
2417	0.097381	-0.093356	0.270982	-0.081216	0.404488	-0.06339	0.408252	-0.373468	-0.043923	-0.045877	0.148914	-0.794481	0.241243	-0.103293	0.136251	-0.01726	0.3975
2418	-0.26052	0.121222	-1.01371	-0.151598	0.225358	0.167175	0.05295	-0.102095	0.07234	0.133231	0.303797	0.112845	0.353902	0.216485	0.161963	-0.026449	0.172813
2419	0.996175	0.194759	-0.035551	0.158633	-0.379208	-0.03854	0.455522	0.010779	-0.230587	0.197578	-0.168666	-0.230644	-0.04294	0.112731	-0.136888	0.334594	-0.313257
2420	-0.1837985	0.268461	-0.701085	0.881867	-0.071878	0.453808	0.127056	0.275054	0.328006	0.226582	-0.024158	0.484925	0.125008	0.720508	0.037833	0.730972	0.132026
2421	0.1439255	0.382343	0.559095	0.865548	1.441865	1.489617	1.056809	0.928901	1.069034	0.984582	1.200349	0.782236	0.518195	0.472769	-0.084749	0.740957	0.200823
2422	0.1323655	-0.242651	0.358584	-0.415963	-0.009431	-0.646957	0.014236	-0.744057	0.189183	0.114751	0.479289	0.029414	-0.017314	-0.172238	0.19286	0.130681	0.043778
2423	0.0649815	0.014708	0.426471	-0.043205	-0.536626	-0.341006	0.137059	-0.03462	-0.100243	-0.611779	0.020196	0.598986	0.071676	0.13998	0.281407	0.167045	-0.17238
2424	-0.4030615	-0.423588	0.076786	-0.192356	-0.070233	0.007163	0.12364	-0.493057	-0.263809	-0.220235	0.215126	0.420747	0.367446	0.07001	0.51583	0.007452	0.308121
2425	-0.1596455	-0.180562	0.541673	0.149953	0.153606	0.244485	0.073619	0.038647	0.197919	-0.401116	-0.217232	0.653865	0.07084	-0.408193	-0.136615	-0.39247	0.119386
2426	-0.163595	0.023718	-0.642088	-0.555151	0.725899	-0.165368	0.170271	0.118651	0.117375	0.113191	-0.182148	0.060485	0.395097	0.087141	0.313478	0.037431	0.292951
2427	-0.172662	-0.054163	-0.780886	0.307609	0.419693	-0.293307	-0.130166	0.304471	0.101452	0.09337	-0.064084	0.031067	-0.098579	-0.105026	0.436275	-0.566441	0.001004
2428	-0.028613	-0.547992	-0.092526	-0.788464	0.455435	0.041852	0.648277	-0.117168	0.24629	-0.026586	0.445658	-0.076329	-0.251891	0.166437	0.260472	0.411785	0.112098
2429	0.019781	-0.580698	0.274237	-0.283407	0.114826	0.459741	0.462789	-0.001946	0.26446	-0.024367	-0.471207	0.412239	-0.174034	-0.212302	-0.024367	0.0971	-0.067038
2430	0.669613	-0.230867	0.423197	-0.351699	-0.34879	-0.032194	-0.086302	-0.997179	-0.322978	-0.423373	1.487296	-0.314052	-0.108216	0.118388	-0.042237	0.018758	0.082322
2431	-0.2282015	0.492394	-0.042031	0.234143	0.148341	0.422484	-0.081375	0.390779	0.199166	0.116786	0.404808	0.866211	0.162063	-0.416844	0.400162	0.051608	0.08725
2432	0.051157	0.406621	0.289888	0.465872	-0.046994	0.174493	0.060344	0.081293	0.225074	-0.201764	0.168066	0.203705	-0.124262	-0.36977	0.099018	-0.796977	-0.130841
2433	-0.9498885	-0.07895	-0.215024	-0.13011	0.133802	0.233734	0.356842	0.419983	0.256512	0.169792	0.080793	0.327728	0.340563	0.324608	0.235204	0.160283	-0.014411
2434	0.135432	-0.344972	-0.086768	0.010394	-0.211124	-0.091314	1.065521	-0.111943	-0.280725	0.024008	0.027348	-0.310598	0.048866	0.20698	-0.086817	0.450981	0.044732
2435	0.198198	0.058329	-1.381133	-0.356397	0.037991	0.118048	-0.139988	-0.121065	0.469119	0.156469	0.387652	-0.121164	0.455863	0.120228	0.287326	0.074804	-0.049262
2436	-0.104667	0.083636	0.29445	0.065411	-0.587717	0.110867	0.290651	0.028602	-0.223743	0.00315	0.212301	-0.74807	0.153959	0.281486	0.065411	0.119006	0.355563
2437	-0.153087	0.09449	-0.744102	0.459797	0.103543	-0.226488	-0.146842	0.233472	0.548257	0.733731	0.13463	0.133895	0.035554	-0.568997	-0.376148	-0.115336	-0.17757
2438	0.0051375	0.22875	0.09788	0.228019	0.11484	0.520806	0.46578	0.06002	0.00226	-0.549235	0.232693	0.156062	-0.150186	-0.379445	-0.138226	-0.95451	-0.1829
2439	-0.072542	0.6996	-0.067304	-0.521105	0.033678	0.110695	-0.072355	0.218898	0.090108	0.217656	0.041542	0.15793	0.52167	-0.123566	0.679649	0.06334	0.526984
2440	0.1118875	-0.011889	0.123387	-0.115966	-0.179421	-0.222741	0.431117	-0.272841	-0.014972	0.419429	0.655868	-0.501269	-0.373325	-0.23674	0.169616	0.039602	0.123819
2441	-0.080413	-0.425648	-0.165233	-0.214657	-0.126586	-0.230454	0.734971	-0.211701	-0.422632	-0.066456	0.626509	0.033389	0.033078	0.133218	-0.29219	0.934868	-0.169029
2442	0.0333235	-0.229566	0.267582	0.022879	0.332391	-0.084371	-0.011663	-0.075738	0.190651	-0.226637	0.077002	-1.193241	0.161828	-0.004113	0.068871	0.117221	0.019862
2443	0.012629	-0.313724	0.251668	0.145096	0.246225	-0.240435	0.091038	-0.245141	0.318715	-0.097979	0.417417	-0.466122	0.405044	-0.368893	0.285078	-0.50215	-0.030963
2444	-0.233889	-0.132054	0.051006	-0.336297	-0.0167	-0.161778	0.538858	-0.331856	-0.505111	-0.544034	0.073313	0.17051	0.130197	0.156621	-0.121388	0.62809	0.346171
2445	0.1783235	0.148478	-0.638254	0.508127	-0.085971	-0.071986	0.093668	0.424269	0.160399	0.200135	0.291104	-0.562144	0.349223	-0.021556	0.097226	0.07645	-0.341844
2446	0.234599	0.074196	-0.27888	-0.837499	0.482348	-0.251509	0.253209	-0.452258	0.30205	0.77673	0.3086	-0.102999	0.021419	0.053015	0.436166	0.337654	0.040193
2447	-0.185832	-0.048939	-0.051379	-0.351332	0.053381	-0.238129	0.658282	0.071037	-0.023479	0.080681	0.29179	-0.19351	-0.026251	0.114819	-0.349231	0.729501	-0.045619
2448	0.1501655	-0.297158	0.594531	-0.48145	-0.268172	0.372905	-0.332096	-0.467515	0.02015	0.435711	-0.588184	-0.014194	0.185211	-0.106227	0.006638	0.11444	-0.233652
2449	0.1216195	0.263309	-0.212785	-0.030902	0.277237	-0.275597	0.049041	-0.113286	-0.606128	0.195479	0.094473	-0.125602	0.368696	-0.286	0.074492	-0.292657	0.753472
2450	-0.1240785	-0.128889	-0.064319	-0.242272	0.068117	-0.248965	1.197008	-0.324141	-0.733513	-0.258573	-0.029843	0.848205	-0.417619	0.150282	0.056551	0.967912	0.015142
2451	-0.129268	-0.005926	-0.866124	-0.275595	0.153745	-0.117949	0.294565	0.209397	0.393342	-0.227026	-0.027006	0.366489	0.253643	0.081699	0.18153	-0.369318	0.210488
2452	-0.236021	-0.287681	0.044752	-0.670542	-0.156235	0.270024	0.283963	-0.374133	0.08678	0.114746	0.026776	0.20732	0.290399	-0.205199	0.608593	-0.30128	0.175689
2453	-0.0318335	0.007423	0.314135	0.763754	0.640499	0.522659	0.494877	0.572087	0.449667	0.211372	-1.20084	0.249712	0.155512	0.023628	0.216209	0.159729	0.03732
2454	-0.0353845	-0.230162	0.085547	0.160834	0.22631	-0.074758	0.122903	0.16411	0.37363	-0.011201	-0.15043	0.051001	0.217796	-1.281827	0.197006	-0.045126	0.071202
2455	-0.067287	0.040598	-0.299055	-0.223163	0.003135	-0.21613	0.392662	-0.283035	0.202023	0.240004	0.734295	0.019563	-0.312763	0.512602	0.377174	0.031831	0.042719
2456	0.0519855	0.197272	-0.082794	0.21964	0.142167	-0.210946	-0.147986	0.213937	0.232802	-0.054366	-0.255046	0.176762	-0.008165	-1.302226	-0.042797	0.033181	0.115156
2457	-0.017863	0.041856	-0.42043	-0.124152	0.78633	0.131255	-0.03608	-0.067876	-0.12135	-0.057188	-0.372411	-0.056983	0.121813	-0.009812	-0.080979	-0.821108	0.226215
2458	0.103205	0.185125	-1.479888	0.124766	0.010321	-0.070286	-0.036976	0.129571	0.115489	-0.08049	-0.15142	-0.028825	0.139664	0.048616	0.189259	0.128276	0.00444
2459	0.2133585	-0.294232	0.716103	0.156387	1.001024	-0.06664	0.444608	0.022286	-0.061393	0.058056	-0.438288	-0.165217	0.407083	-0.132896	-0.075794	-0.515901	-0.320903
2460	0.199391	-0.397265	-1.110193	0.241258	0.566107	0.106364	0.168374	0.199596	0.402001	-0.131072	0.06523	-0.133651	0.241105	-0.038716	0.371726	0.203995	0.021187
2461	-0.450872	-0.036488	0.324595	-1.064342	0.165797	-0.270336	0.128899	0.011008	0.339059	-0.026986	0.079671	0.104941	-0.012238	0.190141	-0.323728	0.589334	0.609076
2462	0.443028	0.625419	0.347037	0.81143	0.219807	0.031549	-0.31452	-0.47858	-0.306546	0.08336	0.777191	-0.209385	0.274643	-0.038439	0.110435	0.124372	-0.025293
2463	-0.1716205	-0.015379	-0.858378	0.358735	0.224115	-0.22356	0.400255	0.606286	-0.123039	0.161529	0.390058	0.304094	0.186061	0.169181	0.274454	-0.063437	0.396505
2464	-0.1616655	-0.150133	-0.895302	0.090142	0.376303	0.255952	0.43847	0.11101	0.037734	0.262583	-0.245153	0.203633	0.251072	0.402819	-0.104059	0.100197	0.031696
2465	-0.2173235	0.287983	-0.243186	-0.252081	1.073939	0.246619	0.620688	0.274135	0.220833	0.041977	-0.032347	-0.391665	0.142871	-0.030741	0.448559	-0.326511	0.186168
2466	-0.1202125	-0.023871	-0.749936	0.385002	-0.352074	-0.135839	0.129957	-0.060615	-0.000666	0.150977	-0.001183	-0.128191	-0.17761	-0.016062	-0.89351	0.023442	0.246816
2467	0.256676	0.636922	-0.569803	0.314411	0.325978	-0.010458	0.392587	0.497693	0.388967	0.07505	-0.061444	-0.440386	0.186498	0.112063	0.091716	-0.158435	0.447934
2468	0.9752075	-0.422726	-0.01386	0.150829	0.297752	-0.480592	0.247052	-0.220606	-0.286904	0.24049	-0.009377	0.212181	-0.336171	-0.043167	0.190312	0.013948	0.26476
2469	-0.104344	0.17559	-0.740046	0.333115	0.443611	0.005201	0.476657	0.530583	-0.012504	0.158087	0.115044	0.238753	-0.127184	-0.432004	0.038536	-0.07474	0.228567
2470	0.072963	0.018061	0.410906	0.166001	0.094704	0.001802	-0.05656	-1.080018	-0.267172	-0.104256	-0.103952	-0.106925	-0.24847	-0.049254	0.113365	-0.219072	0.104948
2471	0.1380175	0.084546	0.362068	0.267107	0.158241	-0.415716	-0.065449	-0.108167	0.201768	0.084645	0.003693	-0.937982	0.066719	0.072841	0.204443	-0.582014	0.174905
2472	-0.095115	-0.140572	-0.28694	-0.069242	-0.144335	-0.261856	0.761855	0.038617	-0.13222	-0.117121	0.240594	0.534164	-0.425593	0.101815	0.270293	1.042539	-0.131982
2473	-0.145605	-0.103133	0.014982	0.764691	-0.158902	-0.387943	-0.007137	-0.140101	0.477453	-0.358464	0.052756	0.77301	-0.070014	0.148642	-0.185308	0.349288	0.147592
2474	-0.4723435	0.160004	-1.252982	0.060022	-0.237669	0.092963	0.042206	0.785567	0.360626	0.103895	-0.010755	0.483538	0.050144	0.341835	0.084372	-0.056968	0.173044
2475	-0.0403925	-0.212678	0.649684	-0.448307	0.176725	-0.055362	0.419376	-0.075102	-0.264079	0.281032	-0.389907	0.454092	-0.126433	0.147713	0.069197	0.233218	0.11275
2476	0.056519	0.038122	0.381616	0.242632	0.135557	-0.174061	0.062378	0.027926	0.233403	-0.213504	-1.024228	-0.146229	-0.049784	0.102532	-0.185433	-0.026101	0.044182
2477	-0.1759055	-0.323002	-0.006295	0.181413	-0.283804	-0.14419	0.058723	-0.163231	0.024744	-0.065554	-0.704465	-0.933583	-0.066642	0.017923	0.000141	0.390521	0.615338
2478	0.086052	-0.132252	0.231189	-1.142199	0.126068	-0.033126	0.353118	-0.139815	0.033704	0.033673	-0.072596	0.068614	0.069555	-0.107493	0.079664	0.13893	0.33467
2479	-0.058703	-0.279342	-0.108846	0.019632	-0.139245	-0.146139	-0.89487	-0.290106	0.400216	0.087369	0.389377	0.047864	0.442096	-0.067278	0.233172	0.378561	0.139971
2480	0.043255	0.336134	0.498452	0.050426	-0.128214	0.445907	-0.789407	0.229273	-0.193475	-0.237549	0.081078	-0.243968	0.004321	-0.184387	0.091965	-0.3958	-0.169055
2481	0.0998945	-0.161195	0.385525	-0.083018	0.813022	0.104968	-0.664743	-0.220762	-0.077126	-0.05958	0.313469	-0.231725	-0.169717	-0.0284	0.22427	0.538444	-0.147633
2482	0.075052	-0.431589	-0.49575	-0.03376	0.77756	0.13134	-0.00584	0.562672	0.11384	0.117193	-0.014038	0.154957	0.12944	0.544541	0.085886	-0.189664	-0.277575
2483	-0.156549	-0.064311	-0.803434	-0.032957	-0.079365	0.100542	-0.057097	0.632461	0.344898	-0.25574	-0.051891	-0.106095	0.176323	0.054164	0.166562	0.25396	-0.199646
2484	-0.0540825	-0.221216	-0.940424	0.496893	0.313465	-0.058864	0.155012	0.252785	0.166373	0.031877	-0.524171	-0.254743	-0.295525	-0.075703	0.294579	-0.216491	0.188442
2485	0.4743885	-0.555486	0.040592	0.042867	-0.075738	0.25583	-0.064869	0.284943	-0.200536	0.158899	-0.024684	-0.735275	-0.310105	-0.066967	-0.11658	0.225995	0.014401
2486	0.32471	0.372844	0.105355	0.211464	-0.398539	-0.472423	-0.175597	-0.255926	-0.06162	0.363809	1.043248	-0.310376	-0.197043	0.496216	-0.526155	0.78092	0.013489
2487	-0.6206885	0.518339	-0.121475	-0.299552	0.288277	0.596408	0.516028	0.05213	-0.574401	0.39168	0.071535	-0.152516	0.020367	-0.097874	0.318753	0.333778	0.415032
2488	-0.237198	0.094902	-1.928879	0.097539	-0.036489	0.718512	-0.020433	-1.037198	-0.090494	-0.185232	0.24527	0.558007	0.597721	0.302843	0.252594	0.30424	0.25036
2489	0.451532	-0.299573	-0.039858	-0.123355	-0.202238	-0.244929	-0.126741	-0.730386	-0.005541	-0.166074	0.581334	-0.044183	-0.231553	-0.47132	-0.284869	0.057897	0.103655
2490	0.154248	-0.064558	0.631574	-0.014509	-0.135821	-0.485289	-0.226274	0.079172	-0.019029	-0.746166	-0.281573	-0.518325	0.120183	-0.601456	0.155432	-0.455038	0.007348
2491	-0.376462	-0.355237	0.278074	-0.788081	-0.220568	-0.365901	-0.326261	0.043284	0.34955	-0.133501	-0.390057	-0.69886	-0.19547	-1.297348	-0.323833	-0.613279	-0.049634
2492	0.0314335	0.250512	-1.019304	0.078141	0.236906	0.163566	0.239475	0.456264	-0.462075	-0.011225	0.127333	-0.428196	-0.066993	-0.085171	0.15197	-0.302733	-0.12116
2493	-0.0663055	0.037608	-0.230428	0.288225	-0.087498	-0.085912	0.54449	0.489929	-0.288648	0.116362	-0.007283	0.158236	-0.184228	0.696467	0.210297	-0.215215	0.521998
2494	0.101058	0.124657	0.095703	0.147121	0.083647	-0.040029	0.009054	0.357626	0.482548	0.331847	-0.715043	-0.993269	-0.010867	-0.683881	-0.16593	0.019806	0.22791
2495	-0.0825315	0.060372	0.05075	-0.006281	-0.280902	-0.431448	0.178735	-0.254841	-0.149946	0.100357	0.573826	0.417465	0.046027	-0.27467	-0.468503	0.647907	-0.184936
2496	-0.082342	1.052187	1.581073	1.01445	0.947378	0.844618	0.403604	0.235063	0.072195	0.35206	0.237888	0.790407	0.897994	0.475525	0.222069	0.545575	0.301078
2497	-0.072755	0.245464	-0.382522	0.254193	0.299236	0.279956	0.33632	0.374971	0.215385	0.268486	-0.450351	0.349883	0.424227	-1.326313	0.195431	-0.237696	0.147134
2498	-0.146452	-0.583247	0.087149	-0.023734	0.201469	0.062449	-0.235513	0.016499	-0.200421	0.059919	-0.178472	1.201569	-0.329446	0.263552	-0.250589	0.150783	-0.478583
2499	0.0600495	0.147761	-1.370233	0.366511	0.388093	0.209995	-0.306191	0.210647	0.210165	-0.075771	0.03457	-0.085858	-0.082706	0.030215	0.173349	0.388516	-0.131731
2500	-0.225803	0.230498	-1.277147	-0.027945	0.023837	0.516089	0.185777	-0.084929	0.212023	0.268911	0.467189	0.288204	0.18087	-0.006248	0.290827	0.547194	0.251537
2501	0.0335325	0.032805	-0.087759	0.137453	-0.17509	-0.007008	-0.013452	-0.734865	0.194073	-0.229821	0.528878	-0.912428	0.068954	0.070204	0.196264	0.174717	0.128194
2502	0.0382585	0.26903	0.1	0.153562	0.052798	-0.459069	0.233636	0.176242	0.004269	0.130284	0.872337	0.001526	-0.292079	-0.326834	-0.001639	0.533986	-0.491023
2503	0.17028	-0.306805	-0.954709	0.221749	0.459502	0.167781	-0.000624	0.425972	0.159779	0.15521	-0.074052	-0.136902	0.211497	-0.106208	-0.270735	-0.012908	0.145894
2504	0.0782145	0.374756	0.461348	-0.104429	0.196952	0.064784	0.347737	0.174632	-0.246539	-0.021113	0.344664	0.252402	-0.127497	0.307415	-0.747015	-0.042367	0.363917
2505	-0.046799	0.183559	0.120858	0.168321	-0.01082	0.177622	-0.103439	-0.455631	0.054307	0.440531	-0.02075	0.501357	-0.458492	0.42929	-0.411262	0.338391	-0.31808
2506	0.1757905	-0.183855	0.235362	0.135078	-0.067896	-0.198276	0.123325	-0.813723	-0.322208	-0.299151	0.404569	0.420742	-0.005262	-0.213697	0.049093	0.22047	-0.189421
2507	-0.075819	-0.137871	0.101704	-0.872474	-0.073334	0.129876	-0.122208	-0.083066	0.078097	0.011552	-0.290473	0.728434	-0.079735	0.111403	0.072413	0.662267	0.235829
